"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115135880",91.0565437310671,-0.00528725486946075,0.0774364716086598,0.889359662163617,0.964151429502297,"nuclear receptor-interacting protein 1-like, transcript variant X1","liver"
"LOC115112906",116.839134358874,-0.00529540608411997,0.0808373930786656,0.874941762411706,0.95734906794118,"transcription factor MafF-like, transcript variant X1","liver"
"LOC115128135",104.446556652564,-0.00531075815609907,0.071415989677736,0.900206325902853,0.966518391610264,"elongin-C","liver"
"LOC115110793",81.7787135970706,-0.00531636692108478,0.0821884166025967,0.865752816867251,0.953020160661435,"semaphorin-5B-like, transcript variant X3","liver"
"LOCNA.3906",79.7905046819372,-0.00532060898893156,0.0751573577698465,0.896139092603428,0.966518391610264,NA,"liver"
"LOC115134360",43.7976639952627,-0.00533567332105995,0.0756242541394735,0.892601621199737,0.964588115404874,"ubiquinone biosynthesis protein COQ9, mitochondrial-like, transcript variant X2","liver"
"LOCNA.1147",100.909992247292,-0.00534632875791698,0.0850811940082839,0.831130149768388,0.944643853172505,NA,"liver"
"LOC115143880",466.046848081895,-0.00539784039240283,0.084747343766047,0.834753992307823,0.944643853172505,"histone H1.0-B-like","liver"
"LOC115130331",207.377438503381,-0.00544222228791601,0.0822709208010143,0.861916824593723,0.951465169330853,"cytochrome P450 2F3-like","liver"
"LOC115146821",49.9704920026459,-0.00544270714652115,0.0755733975248111,0.891180119792082,0.964588115404874,"putative monooxygenase p33MONOX","liver"
"LOC115114430",43.8329404925035,-0.00560805940518121,0.0749321921052936,0.889378303038895,0.964151429502297,"zinc finger SWIM domain-containing protein 5-like, transcript variant X1","liver"
"LOC115138326",58.5590627366075,-0.00561771452879023,0.0844663568112614,0.83273893549235,0.944643853172505,"disintegrin and metalloproteinase domain-containing protein 17-like, transcript variant X2","liver"
"LOC115109029",748.395649875139,-0.00562219915890411,0.0745626483711865,0.861044747659503,0.951381778058573,"26S proteasome non-ATPase regulatory subunit 1, transcript variant X2","liver"
"LOC115119587",1197.74527366528,-0.00562238121428459,0.0749919557491064,0.887490114286466,0.963424184822416,"40S ribosomal protein S7-like","liver"
"LOC115113034",147.877758631296,-0.0056612191119268,0.0887811499751111,0.506728111695084,0.770324964628552,"glutathione S-transferase 3-like","liver"
"LOC115102046",109.675189852509,-0.00567190979866571,0.0616092105864147,0.898247999228171,0.966518391610264,"RNA-binding protein 39-like, transcript variant X2","liver"
"LOC115118153",232.216221312544,-0.0057190786989922,0.0864039285061902,0.779388741896283,0.924526697464251,"protein Tob1-like","liver"
"LOC115104996",58.6819669056819,-0.00572636104707419,0.0798131463065798,0.871033540399066,0.954849846039599,"methionine-R-sulfoxide reductase B2, mitochondrial-like","liver"
"LOC115120111",41.5181108528356,-0.00573323281893118,0.0759194508952615,0.884445074991015,0.961757684146936,"transcriptional activator protein Pur-beta-like","liver"
"LOC115146236",73.7559288116174,-0.00573395583445408,0.0781618971822174,0.877673578906468,0.958155276517572,"rRNA-processing protein FCF1 homolog","liver"
"LOC115138158",54.9226720003108,-0.0057339614554942,0.083071368305047,0.847938385954163,0.948424894281487,"serine/threonine-protein phosphatase PP1-beta catalytic subunit-like","liver"
"LOC115107663",55.2300361158263,-0.00573463296317996,0.078786065029851,0.875143711024849,0.957383115047515,"E3 UFM1-protein ligase 1-like","liver"
"LOC115134234",420.77985529676,-0.00573760795166406,0.0679421915321839,0.894646947144018,0.965808157471344,"mucosa-associated lymphoid tissue lymphoma translocation protein 1-like","liver"
"LOC115102686",59.5854516793373,-0.00576415705130384,0.0801264791471036,0.875378586745053,0.957383115047515,"rRNA 2'-O-methyltransferase fibrillarin-like","liver"
"LOC115144095",60.5023748731345,-0.00579038272422113,0.0843371085534111,0.831013689406594,0.944643853172505,"protein quaking-B-like, transcript variant X2","liver"
"LOCNA.897",38.5737028728172,-0.00580834194223094,0.0769457720683378,0.882310804295704,0.960757338679565,NA,"liver"
"LOCNA.846",109.651823195131,-0.00582817665245746,0.0798206420359088,0.868568116400384,0.953701980785019,NA,"liver"
"LOC115135129",48.2004179335208,-0.00583057187337018,0.0842344651124324,0.831790873668254,0.944643853172505,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2-like, transcript variant X1","liver"
"LOC115138626",2431.04228266076,-0.00584602692509764,0.070893933529031,0.89085161899222,0.964588115404874,"apolipoprotein B-100-like, transcript variant X2","liver"
"LOC115144780",331.556351300069,-0.00591508844953012,0.0713466429892372,0.891256050611584,0.964588115404874,"peroxisomal succinyl-coenzyme A thioesterase-like","liver"
"LOC115108140",42.6932491673978,-0.00593711127989452,0.0825252627771133,0.84806601939764,0.948424894281487,"zinc transporter 7-like, transcript variant X1","liver"
"LOC115119901",92.8700940194394,-0.005955706594024,0.0834248155032371,0.837719152169775,0.944643853172505,"collagen alpha-2(I) chain-like, transcript variant X1","liver"
"LOC115112092",41.9888265054762,-0.00595983286671663,0.0744866069200076,0.88302620324377,0.960980328356655,"apoptosis regulator BAX-like, transcript variant X2","liver"
"LOC115123999",89.6275767260305,-0.00600147359887861,0.0824073092852564,0.847210681732148,0.948424894281487,"14-3-3 protein eta-like","liver"
"LOC115138347",43.6565085288458,-0.00600326316442451,0.0848565161296835,0.818378675586516,0.940094812281072,"phosphatidate phosphatase LPIN1-like, transcript variant X4","liver"
"LOC115106893",81.6208309459656,-0.00605100377449179,0.0796891146301163,0.857279324682165,0.950549698970052,"calumenin-A, transcript variant X1","liver"
"LOCNA.3344",89.6935649655104,-0.00607996798979011,0.0798279581280595,0.863142892137023,0.9520483544651,NA,"liver"
"LOC115113239",84.9997031844923,-0.00608027118437704,0.0703383669595742,0.882967434347622,0.960980328356655,"zinc finger SWIM domain-containing protein 8-like, transcript variant X2","liver"
"LOC115111494",72.3604173467079,-0.0060843968019117,0.0757015163394553,0.88091492359197,0.959789271733538,"eIF-2-alpha kinase activator GCN1-like","liver"
"LOC115142182",1025.19351337337,-0.00609584739343749,0.0820150872423321,0.847917004273338,0.948424894281487,"peptidyl-prolyl cis-trans isomerase FKBP5-like","liver"
"LOC115107575",65.9896392656522,-0.00611236096440711,0.0871849898747956,0.738487952982058,0.903531798264603,"ammonium transporter Rh type A-like","liver"
"LOC115144981",52.0482596298216,-0.00612919985523604,0.083007402863302,0.839237259566647,0.944643853172505,"glypican-5-like","liver"
"LOC115109225",43.7955648739046,-0.00616499501377141,0.0874647667393434,0.718458493162684,0.892893826193377,"la-related protein 6-like","liver"
"LOC115113284",51.4205896149338,-0.00616793904444534,0.0758810746860621,0.87703764067414,0.958155276517572,"bone morphogenetic protein receptor type-1A-like, transcript variant X1","liver"
"LOC115112162",507.502885081803,-0.00617993604610174,0.0742165192494848,0.878227773635213,0.958344416301587,"ankyrin repeat domain-containing protein 11-like, transcript variant X1","liver"
"LOCNA.2773",659.533720141058,-0.0062930824346378,0.0730942847845648,0.879536825334023,0.959031463081478,NA,"liver"
"LOC115132979",159.407147744224,-0.0063215569001971,0.088395522609853,0.595217082876482,0.825091001699144,"cystine/glutamate transporter-like","liver"
"LOCNA.1541",408.582353542517,-0.00645522521940983,0.0770854154502829,0.848712228337579,0.94850143333214,NA,"liver"
"LOCNA.4295",626.967009967756,-0.00646486852204523,0.0841970348151228,0.81660413153612,0.93862926031208,NA,"liver"
"LOCNA.2043",44.9402096199588,-0.0064893725810272,0.0820447086030524,0.838736694230809,0.944643853172505,NA,"liver"
"LOC115109436",66.8826583626034,-0.00652206650079922,0.0717534993509667,0.87715832826309,0.958155276517572,"ras and EF-hand domain-containing protein-like, transcript variant X1","liver"
"LOC115126494",55.7844427715897,-0.00654701474133386,0.0846766712411835,0.803750347446829,0.934081334469634,"protein lin-54 homolog","liver"
"LOC115108382",50.6289326624723,-0.00656020018419961,0.0735323882788635,0.873992751852108,0.956665378891412,"uncharacterized protein C7orf57 homolog, transcript variant X1","liver"
"LOC115115711",167.066432468952,-0.00660083674103127,0.0812589825455537,0.842924617471652,0.94671819977023,"complement C4-B-like","liver"
"LOCNA.4597",39.6162688457094,-0.00660610582494041,0.075202619569227,0.886302914986533,0.962875939583215,NA,"liver"
"LOCNA.3667",53.657250136598,-0.00661611053414976,0.0859131957520517,0.774488348519152,0.922535608599312,NA,"liver"
"LOC115134538",40.4053300549381,-0.00664712069315422,0.0842622265209871,0.811034052012914,0.936038073929868,"apoptosis-enhancing nuclease-like, transcript variant X2","liver"
"LOC115105942",59.3210313361721,-0.00665749939358924,0.0780751023366236,0.862149452053958,0.951465169330853,"heterogeneous nuclear ribonucleoprotein K-like, transcript variant X1","liver"
"LOC115101353",51.9855649713619,-0.00672288335763825,0.0805840661830167,0.844364819864486,0.947184774336795,"stress-induced-phosphoprotein 1-like","liver"
"LOC115135831",59.7995515358943,-0.0067919601521947,0.0764255219327918,0.859597537552322,0.951225381573844,"serrate RNA effector molecule homolog","liver"
"LOC115137941",881.544601938288,-0.00684680873242732,0.0766696493072482,0.859910440586769,0.951225381573844,"calpain-1 catalytic subunit-like, transcript variant X2","liver"
"LOC115137919",213.74861715076,-0.00689051960600031,0.0828830431018914,0.820980270854584,0.940952680446128,"protein NDRG2-like, transcript variant X1","liver"
"LOC115122481",38.7576545723641,-0.00689140622349695,0.0810796261110694,0.837833965247322,0.944643853172505,"TNF receptor-associated factor 2-like, transcript variant X2","liver"
"LOC115105594",80.3271153309711,-0.00689208741814968,0.0701378562272285,0.872630687201181,0.955931870379873,"nuclear pore complex protein Nup98-Nup96-like, transcript variant X1","liver"
"LOC115107632",68.6506500769519,-0.00692745295611525,0.0755251746733341,0.86265160559966,0.951833293964369,"cell cycle control protein 50A-like, transcript variant X2","liver"
"LOC115144984",69.3099335373556,-0.00695832630829211,0.0871772180215163,0.71018403236604,0.887690734279093,"C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8","liver"
"LOC115134304",71.5149579380496,-0.00699769401532118,0.0744225218106869,0.864114071499917,0.952372830208326,"PSME3-interacting protein-like, transcript variant X2","liver"
"LOC115101702",50.4769343712751,-0.00704810093436573,0.08800328548555,0.636312286714684,0.850468636817153,"tumor necrosis factor receptor superfamily member 6B-like","liver"
"LOC115130627",42.7296855380745,-0.00707152339362423,0.0835952406006034,0.808987239628088,0.934810487638518,"RNA-binding motif protein, X chromosome-like, transcript variant X2","liver"
"LOC115121063",58.2461666111947,-0.0071264578045663,0.0804944032041001,0.836475081027795,0.944643853172505,"interferon-induced 35 kDa protein homolog","liver"
"LOC115110227",41.3398911641596,-0.00715510847123053,0.0830344380186264,0.812772520493806,0.936704154053486,"supervillin-like, transcript variant X4","liver"
"LOC115137091",44.5664712454679,-0.00715867126831855,0.0873546697714508,0.692167103687069,0.878394126189523,"transcription factor RelB-like, transcript variant X1","liver"
"LOC115111409",77.2813586524827,-0.00716363367899125,0.0880514532360778,0.626208235353389,0.844819999236615,"prolactin receptor-like","liver"
"LOC115104941",43.6554048060895,-0.0071661173184305,0.0732802270723128,0.863183763107837,0.9520483544651,"uncharacterized LOC115104941","liver"
"LOC115126711",1273.52703798489,-0.00716738956395779,0.0875086481544739,0.62859284742318,0.846165433083188,"complement factor H-like","liver"
"LOC115107270",82.9982888428995,-0.00716921612094942,0.0804611682287596,0.836346085195662,0.944643853172505,"leucine-rich alpha-2-glycoprotein-like","liver"
"LOC115135339",46.6549203975034,-0.00721112982796804,0.0748745856497785,0.858173366214037,0.950794118062098,"protein O-GlcNAcase-like, transcript variant X2","liver"
"LOC115102661",44.8135317548798,-0.00723757593620614,0.0748859277663267,0.858871400135219,0.951194179121901,"disco-interacting protein 2 homolog B-A-like","liver"
"LOC115140935",72.1134169472392,-0.00726595963780638,0.0876874552385718,0.661944302525645,0.863126450822123,"squalene monooxygenase-like","liver"
"LOCNA.2338",115.848325099186,-0.00729111069117961,0.0722666724040887,0.861645962928956,0.951465169330853,NA,"liver"
"LOC115122861",95.1997768566514,-0.0073339748807979,0.0644085901473145,0.868531852406536,0.953701980785019,"cip1-interacting zinc finger protein-like, transcript variant X3","liver"
"LOC115139046",260.854098023738,-0.00735092467658384,0.0878520413517927,0.630945041591135,0.84756500233727,"probable E3 ubiquitin-protein ligase TRIML1","liver"
"LOC115117856",82.2295927065582,-0.00739384497155963,0.0847907026929144,0.779648435363033,0.924526697464251,"serum paraoxonase/arylesterase 2-like","liver"
"LOC115103136",52.5681678132327,-0.0074166763746071,0.0701927788364093,0.863639928825068,0.952179464586279,"la-related protein 4B-like, transcript variant X1","liver"
"LOC115138130",56.4678900190539,-0.00745488332022231,0.0736461189629884,0.856872355113023,0.950549698970052,"coronin-1B-like","liver"
"LOC115143366",103.142944399655,-0.00746086932289781,0.0736970151985579,0.857238976600368,0.950549698970052,"WD repeat-containing protein 1-like","liver"
"LOC115102098",53.9826580796964,-0.00746388356465169,0.0746723319644367,0.857885609602203,0.950670354229608,"transcription cofactor vestigial-like protein 4, transcript variant X1","liver"
"LOC115106941",39.4635306500102,-0.00751235463849874,0.0741146585093257,0.854479263080006,0.950057093215777,"caldesmon, smooth muscle-like, transcript variant X3","liver"
"LOC115102780",304.146903296115,-0.00752725233030155,0.0764138860722649,0.848633931574219,0.94850143333214,"matrix metalloproteinase-14-like","liver"
"LOC115121575",120.11782260501,-0.0075285794985705,0.0755745288550131,0.850674619202842,0.949191482217243,"ubiquitin carboxyl-terminal hydrolase 16-like","liver"
"LOC115104047",172.823484967626,-0.00755898843901438,0.0859055413641397,0.748718482123996,0.908049268084342,"pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 2, mitochondrial-like","liver"
"LOC115103917",61.5050275129818,-0.0075762169213742,0.0852848422177042,0.767672335427622,0.918581305203481,"cytochrome P450 2D14-like","liver"
"LOC115137108",76.8391157591645,-0.00759488792853623,0.0814120279324579,0.822937833604436,0.9411328934924,"latexin-like, transcript variant X3","liver"
"LOC115146158",73.0334090853909,-0.0076135477827954,0.0748223406309059,0.850857728969064,0.949208207421327,"hypoxia-inducible factor 1-alpha","liver"
"LOCNA.4630",46.5104271769784,-0.00762216435901998,0.0739636368767514,0.853279875986119,0.950016170031048,NA,"liver"
